player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Maurice HarrisM. Harris,WAS@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,15
Marvin HallM. Hall,ARI@ATL,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,15
Josh GordonJ. Gordon,NE@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,15
Cody CoreC. Core,OAK@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,15
Brice ButlerB. Butler,MIA@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,15
Noah BrownN. Brown,DAL@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,15
Kelvin BenjaminK. Benjamin,LAC@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,15
Josh BellamyJ. Bellamy,GB@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,15
Trent TaylorT. Taylor,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
Equanimeous St. BrownE. St. Brown,GB@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,15
Tajae SharpeT. Sharpe,TEN@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,15
John RossJ. Ross,OAK@CIN,1.00,0,0,0,0,0,0,1,3,0,0,1,6,0,0,0,0,15
David MooreD. Moore,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15
Rishard MatthewsR. Matthews,HOU@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,15
Jake KumerowJ. Kumerow,GB@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,15
T.J. JonesT. Jones,DET@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,15
Allen HurnsA. Hurns,DAL@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15
Andre HolmesA. Holmes,CLE@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,15
Marquise GoodwinM. Goodwin,SEA@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,15
Corey ColemanC. Coleman,TEN@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
John BrownJ. Brown,TB@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15
Nelson AgholorN. Agholor,PHI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
J.D. McKissicJ. McKissic,SEA@SF,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,15
Ray Ray McCloudR. McCloud,DET@BUF,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,15
JoJo NatsonJ. Natson,PHI@LA,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
Tommylee LewisT. Lewis,NO@CAR,-1.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,15
Antonio BrownA. Brown,PIT@NO,44.00,0,0,0,0,0,0,0,0,0,0,14,185,2,0,0,0,16
Robby AndersonR. Anderson,GB@NYJ,29.00,0,0,0,0,0,0,0,0,0,0,9,140,1,0,0,0,16
Robert WoodsR. Woods,LA@ARI,27.00,0,0,0,0,0,0,2,15,1,0,6,89,1,0,0,0,16
Michael ThomasM. Thomas,PIT@NO,27.00,0,0,0,0,0,0,0,0,0,0,11,109,1,0,0,0,16
Doug BaldwinD. Baldwin,KC@SEA,25.00,0,0,0,0,0,0,0,0,0,0,7,126,1,0,0,0,16
Davante AdamsD. Adams,GB@NYJ,24.00,0,0,0,0,0,0,0,0,0,0,11,71,1,0,0,0,16
Nelson AgholorN. Agholor,HOU@PHI,22.00,0,0,0,0,0,0,0,0,0,0,5,116,1,0,0,0,16
JuJu Smith-SchusterJ. Smith-Schuster,PIT@NO,21.00,0,0,0,0,0,0,0,0,0,0,11,115,0,0,1,0,16
Mohamed SanuM. Sanu,ATL@CAR,21.00,0,0,0,0,0,0,2,29,0,0,5,81,1,0,0,0,16
Mike EvansM. Evans,TB@DAL,21.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0,16
T.Y. HiltonT. Hilton,NYG@IND,20.00,0,0,0,0,0,0,0,0,0,0,7,138,0,0,0,0,16
DeAndre HopkinsD. Hopkins,HOU@PHI,19.00,0,0,0,0,0,0,0,0,0,0,9,104,0,0,0,0,16
Julian EdelmanJ. Edelman,BUF@NE,19.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0,16
Courtland SuttonC. Sutton,DEN@OAK,18.00,0,0,0,0,0,0,0,0,0,0,6,65,1,0,0,0,16
Chester RogersC. Rogers,NYG@IND,18.00,0,0,0,0,0,0,0,0,0,0,7,54,1,0,0,0,16
Calvin RidleyC. Ridley,ATL@CAR,18.00,0,0,0,0,0,0,0,0,0,0,3,90,1,0,0,0,16
Rashard HigginsR. Higgins,CIN@CLE,18.00,0,0,0,0,0,0,0,0,0,0,6,60,1,0,0,0,16
Larry FitzgeraldL. Fitzgerald,LA@ARI,18.00,1,1,32,1,0,0,0,0,0,0,6,53,0,0,0,0,16
Sterling ShepardS. Shepard,NYG@IND,17.00,0,0,0,0,0,0,1,-3,0,0,6,113,0,0,0,0,16
Zay JonesZ. Jones,BUF@NE,17.00,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0,16
Adam HumphriesA. Humphries,TB@DAL,17.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,16
DaeSean HamiltonD. Hamilton,DEN@OAK,16.00,0,0,0,0,0,0,0,0,0,0,6,40,1,0,0,0,16
Jake KumerowJ. Kumerow,GB@NYJ,15.00,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0,16
Equanimeous St. BrownE. St. Brown,GB@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,5,94,0,0,0,0,16
Jordy NelsonJ. Nelson,DEN@OAK,14.00,0,0,0,0,0,0,0,0,0,0,7,75,0,0,0,0,16
Dontrelle InmanD. Inman,NYG@IND,14.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0,16
Michael GallupM. Gallup,TB@DAL,14.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0,16
Adam ThielenA. Thielen,MIN@DET,13.00,0,0,0,0,0,0,1,3,0,0,5,80,0,0,0,0,16
Allen RobinsonA. Robinson,CHI@SF,13.00,0,0,0,0,0,0,1,9,0,0,6,85,0,0,1,0,16
Tyler LockettT. Lockett,KC@SEA,13.00,0,0,0,0,0,0,0,0,0,0,4,99,0,0,0,0,16
Jarius WrightJ. Wright,ATL@CAR,12.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,1,0,16
Marquez Valdes-ScantlingM. Valdes-Scantling,GB@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0,16
Trent SherfieldT. Sherfield,LA@ARI,12.00,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0,16
Julio JonesJ. Jones,ATL@CAR,12.00,0,0,0,0,0,0,0,0,0,0,4,28,1,0,0,0,16
Tyreek HillT. Hill,KC@SEA,12.00,0,0,0,0,0,0,2,17,0,0,4,74,0,0,0,0,16
Ted Ginn Jr.T. Ginn,PIT@NO,12.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,16
Jamison CrowderJ. Crowder,WAS@TEN,12.00,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0,16
DeAndre CarterD. Carter,HOU@PHI,12.00,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0,16
Dede WestbrookD. Westbrook,JAX@MIA,11.00,1,0,0,0,0,0,1,9,0,0,7,45,0,0,0,0,16
Curtis SamuelC. Samuel,ATL@CAR,11.00,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0,16
Anthony MillerA. Miller,CHI@SF,11.00,0,0,0,0,0,0,1,4,0,0,3,24,1,0,0,0,16
Alshon JefferyA. Jeffery,HOU@PHI,11.00,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,16
Kenny GolladayK. Golladay,MIN@DET,11.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0,16
Kendrick BourneK. Bourne,CHI@SF,11.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0,16
Vyncint SmithV. Smith,HOU@PHI,10.00,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,16
Jarvis LandryJ. Landry,CIN@CLE,10.00,1,1,63,0,0,0,1,6,0,0,4,47,0,0,0,0,16
T.J. JonesT. Jones,MIN@DET,10.00,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,16
Cole BeasleyC. Beasley,TB@DAL,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,16
Keenan AllenK. Allen,BAL@LAC,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,16
Taywan TaylorT. Taylor,WAS@TEN,9.00,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0,16
Demarcus RobinsonD. Robinson,KC@SEA,9.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,16
Breshad PerrimanB. Perriman,CIN@CLE,9.00,0,0,0,0,0,0,0,0,0,0,2,76,0,0,0,0,16
Jermaine KearseJ. Kearse,GB@NYJ,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,16
Robert FosterR. Foster,BUF@NE,9.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,16
Stefon DiggsS. Diggs,MIN@DET,9.00,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,16
Zach PascalZ. Pascal,NYG@IND,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,16
Donte MoncriefD. Moncrief,JAX@MIA,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,16
Brandin CooksB. Cooks,LA@ARI,8.00,0,0,0,0,0,0,3,27,0,0,3,35,0,0,0,0,16
John RossJ. Ross,CIN@CLE,7.00,0,0,0,0,0,0,1,7,0,0,1,3,1,0,0,0,16
Cordarrelle PattersonC. Patterson,BUF@NE,7.00,0,0,0,0,0,0,4,66,0,0,1,3,0,0,0,0,16
Tim PatrickT. Patrick,DEN@OAK,7.00,0,0,0,0,0,0,1,-7,0,0,3,44,0,0,0,0,16
Michael FloydM. Floyd,WAS@TEN,7.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,16
Corey DavisC. Davis,WAS@TEN,7.00,0,0,0,0,0,0,1,1,0,0,3,45,0,0,0,0,16
Cody CoreC. Core,CIN@CLE,7.00,0,0,0,0,0,0,0,0,0,0,2,36,0,1,0,0,16
Chris ConleyC. Conley,KC@SEA,7.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,1,0,16
Danny AmendolaD. Amendola,JAX@MIA,7.00,0,0,0,0,0,0,1,-2,0,0,3,40,0,0,0,0,16
Demaryius ThomasD. Thomas,HOU@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,16
Josh ReynoldsJ. Reynolds,LA@ARI,6.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,16
Chris GodwinC. Godwin,TB@DAL,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,16
Josh DoctsonJ. Doctson,WAS@TEN,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,16
Amari CooperA. Cooper,TB@DAL,6.00,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,16
Dante PettisD. Pettis,CHI@SF,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,16
Keith KirkwoodK. Kirkwood,PIT@NO,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,16
Darius JenningsD. Jennings,WAS@TEN,5.00,0,0,0,0,0,0,1,2,0,0,3,29,0,0,0,0,16
Marquise GoodwinM. Goodwin,CHI@SF,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,16
Taylor GabrielT. Gabriel,CHI@SF,5.00,0,0,0,0,0,0,1,8,0,0,3,28,0,0,0,0,16
Alex EricksonA. Erickson,CIN@CLE,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,16
Jesus WilsonJ. Wilson,TB@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,16
Ryan SwitzerR. Switzer,PIT@NO,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,16
Rashad GreeneR. Greene,JAX@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,16
Devin FunchessD. Funchess,ATL@CAR,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,16
John BrownJ. Brown,BAL@LAC,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,16
Trent TaylorT. Taylor,CHI@SF,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,16
Golden TateG. Tate,HOU@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,16
Eli RogersE. Rogers,PIT@NO,3.00,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,16
Seth RobertsS. Roberts,DEN@OAK,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,16
DeVante ParkerD. Parker,JAX@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,16
D.J. MooreD. Moore,ATL@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,16
Jordan MatthewsJ. Matthews,HOU@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,16
DeSean JacksonD. Jackson,TB@DAL,3.00,0,0,0,0,0,0,1,4,0,0,1,24,0,0,0,0,16
Bennie FowlerB. Fowler,NYG@IND,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,16
Michael CrabtreeM. Crabtree,BAL@LAC,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,16
Tyrell WilliamsT. Williams,BAL@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16
Darren WallerD. Waller,DEN@OAK,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,16
Jalen TolliverJ. Tolliver,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,16
Deonte ThompsonD. Thompson,BUF@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,16
Tre'Quan SmithT. Smith,PIT@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,16
Torrey SmithT. Smith,ATL@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,16
Cody LatimerC. Latimer,NYG@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,16
Andy JonesA. Jones,MIN@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16
Travis BenjaminT. Benjamin,BAL@LAC,2.00,0,0,0,0,0,0,1,6,0,0,1,11,0,0,0,0,16
Mike WilliamsM. Williams,BAL@LAC,1.00,0,0,0,0,0,0,1,4,0,0,1,7,0,0,0,0,16
Chad WilliamsC. Williams,LA@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,16
Kenny StillsK. Stills,JAX@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,16
Brandon PowellB. Powell,MIN@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,16
David MooreD. Moore,KC@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,16
Chris MooreC. Moore,BAL@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,16
Isaiah McKenzieI. McKenzie,BUF@NE,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,16
Richie JamesR. James,CHI@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,16
Ryan GrantR. Grant,NYG@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,16
Phillip DorsettP. Dorsett,BUF@NE,1.00,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,16
Seth DevalveS. Devalve,CIN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16
Noah BrownN. Brown,TB@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16
Jaron BrownJ. Brown,KC@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,16
Josh BellamyJ. Bellamy,CHI@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16
J.D. McKissicJ. McKissic,KC@SEA,0.00,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,16
Corey ColemanC. Coleman,NYG@IND,0.00,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,16
J'Mon MooreJ. Moore,GB@NYJ,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
