player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Jordan MatthewsJ. Matthews,NE@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,13
Josh MaloneJ. Malone,PIT@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,13
Mack HollinsM. Hollins,PHI@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,13
Derek CarrierD. Carrier,LA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,13
Damiere ByrdD. Byrd,CAR@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,13
Daniel BrownD. Brown,SF@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,13
Brenton BersinB. Bersin,CAR@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,13
Tyrell WilliamsT. Williams,CLE@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,13
Laquon TreadwellL. Treadwell,MIN@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,13
Eli RogersE. Rogers,PIT@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,13
DeVante ParkerD. Parker,DEN@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,13
Tommylee LewisT. Lewis,CAR@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,13
Roger LewisR. Lewis,NYG@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,13
Cody LatimerC. Latimer,DEN@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,13
Taylor GabrielT. Gabriel,MIN@ATL,1.00,0,0,0,0,0,0,1,5,0,0,1,6,0,0,0,0,13
Bruce EllingtonB. Ellington,HOU@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,13
Pharoh CooperP. Cooper,LA@ARI,1.00,0,0,0,0,0,0,1,6,0,0,1,-3,0,0,0,0,13
Kaelin ClayK. Clay,CAR@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,13
Noah BrownN. Brown,WAS@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,13
Josh BellamyJ. Bellamy,SF@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,13
Jesus WilsonJ. Wilson,TB@GB,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,13
ArDarius StewartA. Stewart,KC@NYJ,0.00,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,13
Jakeem GrantJ. Grant,DEN@MIA,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,13
Tavon AustinT. Austin,LA@ARI,0.00,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,13
DeAndre HopkinsD. Hopkins,SF@HOU,36.00,0,0,0,0,0,0,0,0,0,0,11,149,2,0,1,0,14
Antonio BrownA. Brown,BAL@PIT,32.00,0,0,0,0,0,0,0,0,0,0,11,213,0,0,0,0,14
Davante AdamsD. Adams,GB@CLE,30.00,0,0,0,0,0,0,0,0,0,0,10,84,2,0,0,0,14
Michael ThomasM. Thomas,NO@ATL,27.00,0,0,0,0,0,0,0,0,0,0,10,117,1,0,0,0,14
Jarvis LandryJ. Landry,NE@MIA,24.00,0,0,0,0,0,0,0,0,0,0,8,46,2,0,0,0,14
Tyrell WilliamsT. Williams,WAS@LAC,23.00,0,0,0,0,0,0,0,0,0,0,4,132,1,0,0,0,14
Demaryius ThomasD. Thomas,NYJ@DEN,23.00,0,0,0,0,0,0,0,0,0,0,8,93,1,0,0,0,14
Adam ThielenA. Thielen,MIN@CAR,22.00,0,0,0,0,0,0,0,0,0,0,6,105,1,0,0,0,14
Golden TateG. Tate,DET@TB,22.00,0,0,0,0,0,0,0,0,0,0,8,85,1,0,0,0,14
Cooper KuppC. Kupp,PHI@LA,22.00,0,0,0,0,0,0,0,0,0,0,5,118,1,0,0,0,14
Kendall WrightK. Wright,CHI@CIN,20.00,0,0,0,0,0,0,0,0,0,0,10,107,0,0,0,0,14
Mohamed SanuM. Sanu,NO@ATL,20.00,0,0,0,0,0,0,0,0,0,0,6,83,1,0,0,0,14
Tyler LockettT. Lockett,SEA@JAX,20.00,0,0,0,0,0,0,1,10,0,0,4,90,1,0,0,0,14
Dede WestbrookD. Westbrook,SEA@JAX,19.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0,14
Keelan ColeK. Cole,SEA@JAX,18.00,0,0,0,0,0,0,0,0,0,0,3,99,1,0,0,0,14
Corey ColemanC. Coleman,GB@CLE,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0,14
Keenan AllenK. Allen,WAS@LAC,17.00,0,0,0,0,0,0,0,0,0,0,6,111,0,0,0,0,14
Torrey SmithT. Smith,PHI@LA,16.00,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0,14
Paul RichardsonP. Richardson,SEA@JAX,16.00,0,0,0,0,0,0,0,0,0,0,3,72,1,0,0,0,14
Alshon JefferyA. Jeffery,PHI@LA,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0,14
Marquise GoodwinM. Goodwin,SF@HOU,16.00,0,0,0,0,0,0,0,0,0,0,6,106,0,0,0,0,14
Dez BryantD. Bryant,DAL@NYG,16.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0,14
Doug BaldwinD. Baldwin,SEA@JAX,16.00,0,0,0,0,0,0,0,0,0,0,3,78,1,0,0,0,14
Josh GordonJ. Gordon,GB@CLE,15.00,0,0,0,0,0,0,0,0,0,0,3,69,1,0,0,0,14
Michael CrabtreeM. Crabtree,OAK@KC,15.00,0,0,0,0,0,0,0,0,0,0,7,60,0,1,0,0,14
Julio JonesJ. Jones,NO@ATL,14.00,0,0,0,0,0,0,0,0,0,0,5,98,0,0,0,0,14
Devin FunchessD. Funchess,MIN@CAR,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0,14
Nelson AgholorN. Agholor,PHI@LA,14.00,0,0,0,0,0,0,0,0,0,0,8,64,0,0,0,0,14
Chris MooreC. Moore,BAL@PIT,13.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0,14
Danny AmendolaD. Amendola,NE@MIA,13.00,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0,14
Albert WilsonA. Wilson,OAK@KC,12.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0,14
Jakeem GrantJ. Grant,NE@MIA,12.00,0,0,0,0,0,0,0,0,0,0,2,42,1,0,0,0,14
Stefon DiggsS. Diggs,MIN@CAR,12.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0,14
Kelvin BenjaminK. Benjamin,IND@BUF,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,14
Sammy WatkinsS. Watkins,PHI@LA,11.00,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,14
Tommylee LewisT. Lewis,NO@ATL,11.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0,14
Roger LewisR. Lewis,DAL@NYG,11.00,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0,14
Marqise LeeM. Lee,SEA@JAX,11.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0,14
Brandon LaFellB. LaFell,CHI@CIN,11.00,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0,14
Tyreek HillT. Hill,OAK@KC,11.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0,14
Chris GodwinC. Godwin,DET@TB,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,14
Randall CobbR. Cobb,GB@CLE,11.00,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,14
Mike WallaceM. Wallace,BAL@PIT,10.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,14
DeSean JacksonD. Jackson,DET@TB,10.00,0,0,0,0,0,0,1,23,0,0,4,41,0,0,0,0,14
A.J. GreenA. Green,CHI@CIN,10.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,1,0,14
Marvin JonesM. Jones,DET@TB,9.00,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0,14
Larry FitzgeraldL. Fitzgerald,TEN@ARI,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0,14
Martavis BryantM. Bryant,BAL@PIT,9.00,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0,14
DeVante ParkerD. Parker,NE@MIA,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,14
J.D. McKissicJ. McKissic,SEA@JAX,8.00,0,0,0,0,0,0,3,15,0,0,5,20,0,0,0,0,14
Eric DeckerE. Decker,TEN@ARI,8.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,14
Damiere ByrdD. Byrd,MIN@CAR,8.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,14
Cole BeasleyC. Beasley,DAL@NYG,8.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,14
Jordy NelsonJ. Nelson,GB@CLE,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,14
Josh BellamyJ. Bellamy,CHI@CIN,7.00,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,14
Eli RogersE. Rogers,BAL@PIT,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,14
Josh DoctsonJ. Doctson,WAS@LAC,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,14
Jamison CrowderJ. Crowder,WAS@LAC,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,14
Travis BenjaminT. Benjamin,WAS@LAC,6.00,0,0,0,0,0,0,1,22,0,0,2,21,0,0,0,0,14
Geronimo AllisonG. Allison,GB@CLE,6.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,14
Terrance WilliamsT. Williams,DAL@NYG,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,14
Seth RobertsS. Roberts,OAK@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,14
Jeremy MaclinJ. Maclin,BAL@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,14
Cody LatimerC. Latimer,NYJ@DEN,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,14
T.J. JonesT. Jones,DET@TB,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,14
Adam HumphriesA. Humphries,DET@TB,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,14
Will FullerW. Fuller,SF@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,14
Corey DavisC. Davis,TEN@ARI,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,14
Brandon ColemanB. Coleman,NO@ATL,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,14
Robby AndersonR. Anderson,NYJ@DEN,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,14
Laquon TreadwellL. Treadwell,MIN@CAR,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,14
Deonte ThompsonD. Thompson,IND@BUF,4.00,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,14
Aldrick RobinsonA. Robinson,SF@HOU,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,14
J.J. NelsonJ. Nelson,TEN@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,14
Rishard MatthewsR. Matthews,TEN@ARI,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,14
T.Y. HiltonT. Hilton,IND@BUF,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,14
Kenny GolladayK. Golladay,DET@TB,4.00,0,0,0,0,0,0,1,9,0,0,3,17,0,0,0,0,14
Mike EvansM. Evans,DET@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,14
Brandin CooksB. Cooks,NE@MIA,4.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,14
Kendrick BourneK. Bourne,SF@HOU,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,14
Jarius WrightJ. Wright,MIN@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,14
Chad WilliamsC. Williams,TEN@ARI,3.00,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,14
DeAndrew WhiteD. White,SF@HOU,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,14
Trent TaylorT. Taylor,SF@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,14
Kenny StillsK. Stills,NE@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,14
Sterling ShepardS. Shepard,DAL@NYG,3.00,0,0,0,0,0,0,1,-9,0,0,2,16,0,0,0,0,14
Josh ReynoldsJ. Reynolds,PHI@LA,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,14
Darius PoweD. Powe,DAL@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,14
Cordarrelle PattersonC. Patterson,OAK@KC,3.00,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,14
Louis MurphyL. Murphy,SF@HOU,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,14
Ryan GrantR. Grant,WAS@LAC,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,14
Ted Ginn Jr.T. Ginn,NO@ATL,3.00,0,0,0,0,0,0,1,-3,0,0,2,10,0,0,0,0,14
Seth DevalveS. Devalve,GB@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,14
Jaron BrownJ. Brown,TEN@ARI,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,14
Emmanuel SandersE. Sanders,NYJ@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,14
Chester RogersC. Rogers,IND@BUF,2.00,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,14
Niles PaulN. Paul,WAS@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,14
Freddie MartinoF. Martino,DET@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,14
Johnny HoltonJ. Holton,OAK@KC,2.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,1,0,14
Taylor GabrielT. Gabriel,NO@ATL,2.00,0,0,0,0,0,0,1,9,0,0,1,10,0,0,0,0,14
Daniel BrownD. Brown,CHI@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,14
Tyler BoydT. Boyd,CHI@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,14
Brenton BersinB. Bersin,MIN@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,14
Mike WilliamsM. Williams,WAS@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,14
Mike ThomasM. Thomas,PHI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,14
Willie SneadW. Snead,NO@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Brian QuickB. Quick,WAS@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,14
Larry PinkardL. Pinkard,SEA@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,14
Jermaine KearseJ. Kearse,NYJ@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,14
Chris HoganC. Hogan,NE@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14
Michael FloydM. Floyd,MIN@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,14
Alex EricksonA. Erickson,CHI@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,14
Jeff CumberlandJ. Cumberland,WAS@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Pharoh CooperP. Cooper,PHI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14
Michael CampanaroM. Campanaro,BAL@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,14
Eric WeemsE. Weems,TEN@ARI,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
Russell ShepardR. Shepard,MIN@CAR,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,14
Tavon AustinT. Austin,PHI@LA,-1.00,0,0,0,0,0,0,1,6,0,0,0,-9,0,0,1,0,14
Keelan ColeK. Cole,HOU@JAX,31.00,0,0,0,0,0,0,0,0,0,0,7,186,1,0,0,0,15
Sterling ShepardS. Shepard,PHI@NYG,30.00,0,0,0,0,0,0,0,0,0,0,11,139,1,0,0,0,15
Michael ThomasM. Thomas,NYJ@NO,24.00,0,0,0,0,0,0,0,0,0,0,9,93,1,0,0,0,15
Jaydon MickensJ. Mickens,HOU@JAX,22.00,0,0,0,0,0,0,0,0,0,0,4,61,2,0,0,0,15
Marquise GoodwinM. Goodwin,TEN@SF,22.00,0,0,0,0,0,0,1,10,0,0,10,114,0,0,0,0,15
Michael CrabtreeM. Crabtree,DAL@OAK,22.00,0,0,0,0,0,0,0,0,0,0,7,39,2,0,0,0,15
Rishard MatthewsR. Matthews,TEN@SF,21.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0,15
Tavarres KingT. King,PHI@NYG,21.00,0,0,0,0,0,0,0,0,0,0,2,70,2,0,0,0,15
Randall CobbR. Cobb,GB@CAR,21.00,0,0,0,0,0,0,0,0,0,0,7,84,1,0,0,0,15
Jarvis LandryJ. Landry,MIA@BUF,19.00,0,0,0,0,0,0,0,0,0,0,10,99,0,0,0,0,15
Tyreek HillT. Hill,LAC@KC,19.00,0,0,0,0,0,0,0,0,0,0,5,88,1,0,0,0,15
DeAndre HopkinsD. Hopkins,HOU@JAX,18.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0,15
Mike EvansM. Evans,ATL@TB,18.00,0,0,0,0,0,0,0,0,0,0,5,79,1,0,0,0,15
Nelson AgholorN. Agholor,PHI@NYG,18.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0,15
JuJu Smith-SchusterJ. Smith-Schuster,NE@PIT,17.00,0,0,0,0,0,0,0,0,0,0,6,114,0,0,0,0,15
Cody LatimerC. Latimer,DEN@IND,17.00,0,0,0,0,0,0,0,0,0,0,3,60,1,1,0,0,15
Damiere ByrdD. Byrd,GB@CAR,17.00,0,0,0,0,0,0,0,0,0,0,3,25,2,0,0,0,15
Robert WoodsR. Woods,LA@SEA,16.00,0,0,0,0,0,0,0,0,0,0,6,45,1,0,0,0,15
Jamison CrowderJ. Crowder,ARI@WAS,16.00,0,0,0,0,0,0,0,0,0,0,5,55,1,0,0,0,15
Brandin CooksB. Cooks,NE@PIT,16.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0,15
Davante AdamsD. Adams,GB@CAR,16.00,0,0,0,0,0,0,0,0,0,0,5,57,1,0,0,0,15
Kendall WrightK. Wright,CHI@DET,15.00,0,0,0,0,0,0,0,0,0,0,7,81,0,0,0,0,15
Adam HumphriesA. Humphries,ATL@TB,15.00,0,0,0,0,0,0,1,6,0,0,5,43,1,0,0,0,15
Martavis BryantM. Bryant,NE@PIT,15.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0,15
Mike WallaceM. Wallace,BAL@CLE,14.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0,15
DeVante ParkerD. Parker,MIA@BUF,14.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0,15
Alshon JefferyA. Jeffery,PHI@NYG,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,15
Stefon DiggsS. Diggs,CIN@MIN,14.00,0,0,0,0,0,0,1,7,0,0,5,30,1,0,0,0,15
Emmanuel SandersE. Sanders,DEN@IND,13.00,0,0,0,0,0,0,0,0,0,0,7,68,0,0,0,0,15
Kendrick BourneK. Bourne,TEN@SF,12.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0,15
Josh BellamyJ. Bellamy,CHI@DET,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,15
Demaryius ThomasD. Thomas,DEN@IND,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,15
Roger LewisR. Lewis,PHI@NYG,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0,15
T.J. JonesT. Jones,CHI@DET,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0,15
Marvin JonesM. Jones,CHI@DET,11.00,0,0,0,0,0,0,0,0,0,0,3,85,0,0,0,0,15
Justin HardyJ. Hardy,ATL@TB,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0,15
Larry FitzgeraldL. Fitzgerald,ARI@WAS,11.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,15
Eric DeckerE. Decker,TEN@SF,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,15
Keenan AllenK. Allen,LAC@KC,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0,15
T.Y. HiltonT. Hilton,DEN@IND,9.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,15
Josh GordonJ. Gordon,BAL@CLE,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,15
Will FullerW. Fuller,HOU@JAX,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0,15
Robby AndersonR. Anderson,NYJ@NO,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,15
Trent TaylorT. Taylor,TEN@SF,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,15
Eli RogersE. Rogers,NE@PIT,8.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,15
Seth RobertsS. Roberts,DAL@OAK,8.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,15
J.D. McKissicJ. McKissic,LA@SEA,8.00,0,0,0,0,0,0,6,20,0,0,3,38,0,0,0,0,15
Julio JonesJ. Jones,ATL@TB,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,15
Brandon LaFellB. LaFell,CIN@MIN,7.00,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,15
Dez BryantD. Bryant,DAL@OAK,7.00,0,0,0,0,0,0,1,-4,0,0,2,59,0,0,0,0,15
Geronimo AllisonG. Allison,GB@CAR,7.00,0,0,0,0,0,0,0,0,0,0,5,33,0,0,1,0,15
Tyrell WilliamsT. Williams,LAC@KC,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,15
Markus WheatonM. Wheaton,CHI@DET,6.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,15
Adam ThielenA. Thielen,CIN@MIN,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,15
Golden TateG. Tate,CHI@DET,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,15
Kenny GolladayK. Golladay,CHI@DET,6.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,15
Daniel BrownD. Brown,CHI@DET,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,15
Jordy NelsonJ. Nelson,GB@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,15
J.J. NelsonJ. Nelson,ARI@WAS,5.00,0,0,0,0,0,0,1,7,0,0,1,46,0,0,0,0,15
Jermaine KearseJ. Kearse,NYJ@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,15
Chad HansenC. Hansen,NYJ@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,15
A.J. GreenA. Green,CIN@MIN,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,15
Seth DevalveS. Devalve,BAL@CLE,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,15
Corey DavisC. Davis,TEN@SF,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,15
Terrance WilliamsT. Williams,DAL@OAK,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,15
Dede WestbrookD. Westbrook,HOU@JAX,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,15
Mohamed SanuM. Sanu,ATL@TB,4.00,0,0,0,0,0,0,1,3,0,0,2,23,0,0,0,0,15
Cooper KuppC. Kupp,LA@SEA,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,15
Ryan GrantR. Grant,ARI@WAS,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,15
Antonio BrownA. Brown,NE@PIT,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,15
Kelvin BenjaminK. Benjamin,MIA@BUF,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,15
Tavon AustinT. Austin,LA@SEA,4.00,0,0,0,0,0,0,10,44,0,0,0,0,0,0,0,0,15
Danny AmendolaD. Amendola,NE@PIT,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,15
Sammy WatkinsS. Watkins,LA@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,15
Brandon TateB. Tate,MIA@BUF,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,15
Willie SneadW. Snead,NYJ@NO,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,15
Torrey SmithT. Smith,PHI@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,15
Paul RichardsonP. Richardson,LA@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,15
JoJo NatsonJ. Natson,NYJ@NO,3.00,0,0,0,0,0,0,1,15,0,0,1,19,0,0,0,0,15
Jeremy MaclinJ. Maclin,BAL@CLE,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,15
Rashard HigginsR. Higgins,BAL@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,15
Taylor GabrielT. Gabriel,ATL@TB,3.00,0,0,0,0,0,0,1,3,0,0,2,16,0,0,0,0,15
Josh DoctsonJ. Doctson,ARI@WAS,3.00,0,0,0,0,0,0,1,-14,0,0,2,16,0,0,0,0,15
Jarius WrightJ. Wright,CIN@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,15
Albert WilsonA. Wilson,LAC@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,15
Deonte ThompsonD. Thompson,MIA@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,15
Niles PaulN. Paul,ARI@WAS,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,15
Freddie MartinoF. Martino,ATL@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,15
Tyler LockettT. Lockett,LA@SEA,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,15
