player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Dante PettisD. Pettis,SF@CIN,0.00,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2
J.D. McKissicJ. McKissic,LAC@DET,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
Mike EvansM. Evans,NYG@TB,45.00,0,0,0,0,0,0,0,0,0,0,8,190,3,0,0,0,3
Keenan AllenK. Allen,HOU@LAC,43.00,0,0,0,0,0,0,1,3,0,0,13,183,2,0,0,0,3
Cooper KuppC. Kupp,LA@CLE,33.00,0,0,0,0,0,0,0,0,0,0,11,101,2,0,0,0,3
Tyler LockettT. Lockett,NO@SEA,32.00,0,0,0,0,0,0,0,0,0,0,11,154,1,0,0,0,3
Taylor GabrielT. Gabriel,CHI@WAS,31.00,0,0,0,0,0,0,1,7,0,0,6,75,3,0,0,0,3
Sterling ShepardS. Shepard,NYG@TB,27.00,0,0,0,0,0,0,2,21,0,0,7,100,1,1,0,0,3
Julio JonesJ. Jones,ATL@IND,26.00,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0,3
Amari CooperA. Cooper,MIA@DAL,26.00,0,0,0,0,0,0,0,0,0,0,6,88,2,0,0,0,3
Nelson AgholorN. Agholor,DET@PHI,24.00,0,0,0,0,0,0,0,0,0,0,8,50,2,0,1,0,3
Paul RichardsonP. Richardson,CHI@WAS,22.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0,3
Marvin JonesM. Jones,DET@PHI,22.00,0,0,0,0,0,0,0,0,0,0,6,101,1,0,0,0,3
Marquez Valdes-ScantlingM. Valdes-Scantling,DEN@GB,21.00,0,0,0,0,0,0,0,0,0,0,6,99,1,0,0,0,3
Adam ThielenA. Thielen,OAK@MIN,20.00,0,0,0,0,0,0,1,1,1,0,3,55,1,0,0,0,3
T.Y. HiltonT. Hilton,ATL@IND,20.00,0,0,0,0,0,0,0,0,0,0,8,65,1,0,0,0,3
Terry McLaurinT. McLaurin,CHI@WAS,19.00,0,0,0,0,0,0,0,0,0,0,6,70,1,0,0,0,3
Julian EdelmanJ. Edelman,NYJ@NE,19.00,0,0,0,0,0,0,0,0,0,0,7,62,1,0,0,0,3
Brandin CooksB. Cooks,LA@CLE,19.00,0,0,0,0,0,0,1,8,0,0,8,112,0,0,0,0,3
Phillip DorsettP. Dorsett,NYJ@NE,18.00,0,0,0,0,0,0,2,12,0,0,6,53,1,0,0,0,3
JuJu Smith-SchusterJ. Smith-Schuster,PIT@SF,17.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0,3
Mecole HardmanM. Hardman,BAL@KC,17.00,0,0,0,0,0,0,1,7,0,0,2,97,1,0,0,0,3
D.J. CharkD. Chark,TEN@JAX,17.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,3
Michael ThomasM. Thomas,NO@SEA,16.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0,3
Curtis SamuelC. Samuel,CAR@ARI,16.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0,3
Christian KirkC. Kirk,CAR@ARI,15.00,0,0,0,0,0,0,0,0,0,0,10,59,0,0,0,0,3
Adam HumphriesA. Humphries,TEN@JAX,15.00,0,0,0,0,0,0,0,0,0,0,6,93,0,0,0,0,3
Diontae JohnsonD. Johnson,PIT@SF,14.00,0,0,0,0,0,0,1,6,0,0,3,52,1,0,0,0,3
Josh GordonJ. Gordon,NYJ@NE,14.00,0,0,0,0,0,0,1,1,0,0,6,83,0,0,0,0,3
Larry FitzgeraldL. Fitzgerald,CAR@ARI,14.00,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,0,3
Cole BeasleyC. Beasley,CIN@BUF,14.00,0,0,0,0,0,0,0,0,0,0,8,48,0,1,0,0,3
Auden TateA. Tate,CIN@BUF,13.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,1,0,3
Courtland SuttonC. Sutton,DEN@GB,13.00,0,0,0,0,0,0,0,0,0,0,5,87,0,0,0,0,3
Mohamed SanuM. Sanu,ATL@IND,13.00,0,0,0,0,0,0,1,2,0,0,6,75,0,0,0,0,3
Demarcus RobinsonD. Robinson,BAL@KC,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0,3
Zach PascalZ. Pascal,ATL@IND,13.00,0,0,0,0,0,0,0,0,0,0,2,53,1,0,0,0,3
J.J. NelsonJ. Nelson,OAK@MIN,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0,3
D.J. MooreD. Moore,CAR@ARI,13.00,0,0,0,0,0,0,1,12,0,0,1,52,1,0,0,0,3
Kenny StillsK. Stills,HOU@LAC,12.00,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0,3
Allen RobinsonA. Robinson,CHI@WAS,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,3
Dante PettisD. Pettis,PIT@SF,12.00,0,0,0,0,0,0,0,0,0,0,4,20,1,0,0,0,3
DeAndre HopkinsD. Hopkins,HOU@LAC,12.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0,3
Tyler BoydT. Boyd,CIN@BUF,12.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0,3
Tyrell WilliamsT. Williams,OAK@MIN,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0,3
Sammy WatkinsS. Watkins,BAL@KC,11.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0,3
Darius SlaytonD. Slayton,NYG@TB,11.00,0,0,0,0,0,0,0,0,0,0,3,82,0,0,0,0,3
Odell Beckham Jr.O. Beckham,LA@CLE,11.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0,3
Preston WilliamsP. Williams,MIA@DAL,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,3
Mack HollinsM. Hollins,DET@PHI,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,3
Will FullerW. Fuller,HOU@LAC,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0,3
Dede WestbrookD. Westbrook,TEN@JAX,9.00,0,0,0,0,0,0,1,4,0,0,5,46,0,0,0,0,3
Tajae SharpeT. Sharpe,TEN@JAX,9.00,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,0,3
Jarvis LandryJ. Landry,LA@CLE,9.00,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0,3
John BrownJ. Brown,CIN@BUF,9.00,0,0,0,0,0,0,1,4,0,0,4,51,0,0,0,0,3
Davante AdamsD. Adams,DEN@GB,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,3
Robert WoodsR. Woods,LA@CLE,8.00,0,0,0,0,0,0,2,18,0,0,3,40,0,0,0,0,3
Trey QuinnT. Quinn,CHI@WAS,8.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,3
DeVante ParkerD. Parker,MIA@DAL,8.00,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,3
D.K. MetcalfD. Metcalf,NO@SEA,8.00,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,3
Mike WilliamsM. Williams,HOU@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,3
Willie SneadW. Snead,BAL@KC,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,3
Deebo SamuelD. Samuel,PIT@SF,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,3
Chris GodwinC. Godwin,NYG@TB,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,3
Corey DavisC. Davis,TEN@JAX,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,3
Danny AmendolaD. Amendola,DET@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,3
Jakeem GrantJ. Grant,MIA@DAL,6.00,0,0,0,0,0,0,1,4,0,0,4,27,0,0,0,0,3
Marquise GoodwinM. Goodwin,PIT@SF,6.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,3
Marquise BrownM. Brown,BAL@KC,6.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,3
Jaron BrownJ. Brown,NO@SEA,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,3
Jarius WrightJ. Wright,CAR@ARI,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,3
Devin SmithD. Smith,MIA@DAL,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,3
Seth RobertsS. Roberts,BAL@KC,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,3
Hunter RenfrowH. Renfrow,OAK@MIN,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,3
Damion RatleyD. Ratley,LA@CLE,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,3
Jakobi MeyersJ. Meyers,NYJ@NE,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,3
Zay JonesZ. Jones,CIN@BUF,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,3
Chris ConleyC. Conley,TEN@JAX,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,3
Parris CampbellP. Campbell,ATL@IND,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,3
Steven SimsS. Sims,CHI@WAS,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,3
J.D. McKissicJ. McKissic,DET@PHI,4.00,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,3
KeeSean JohnsonK. Johnson,CAR@ARI,4.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,3
Stefon DiggsS. Diggs,OAK@MIN,4.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,3
Jamison CrowderJ. Crowder,NYJ@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,3
Randall CobbR. Cobb,MIA@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,3
Braxton BerriosB. Berrios,NYJ@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,3
Robby AndersonR. Anderson,NYJ@NE,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,3
James WashingtonJ. Washington,PIT@SF,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,3
Malik TurnerM. Turner,NO@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,3
Emmanuel SandersE. Sanders,DEN@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,3
John RossJ. Ross,CIN@BUF,3.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0,3
David MooreD. Moore,NO@SEA,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,3
Richie JamesR. James,PIT@SF,3.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0,3
Dontrelle InmanD. Inman,HOU@LAC,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,3
Kenny GolladayK. Golladay,DET@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,3
Ted Ginn Jr.T. Ginn,NO@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,3
Kendrick BourneK. Bourne,PIT@SF,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,3
Breshad PerrimanB. Perriman,NYG@TB,2.00,0,0,0,0,0,0,1,13,0,0,1,6,0,0,0,0,3
Cordarrelle PattersonC. Patterson,CHI@WAS,2.00,0,0,0,0,0,0,4,14,0,0,1,6,0,0,0,0,3
Anthony MillerA. Miller,CHI@WAS,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,3
Isaiah McKenzieI. McKenzie,CIN@BUF,2.00,0,0,0,0,0,0,3,10,0,0,1,9,0,0,0,0,3
Alex EricksonA. Erickson,CIN@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,3
Michael CrabtreeM. Crabtree,CAR@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,3
Deon CainD. Cain,ATL@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,3
Damiere ByrdD. Byrd,CAR@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,3
Travis BenjaminT. Benjamin,HOU@LAC,2.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3
J.J. Arcega-WhitesideJ. Arcega-Whiteside,DET@PHI,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,3
Javon WimsJ. Wims,CHI@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3
Russell ShepardR. Shepard,NYG@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Calvin RidleyC. Ridley,ATL@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Byron PringleB. Pringle,BAL@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3
Allen HurnsA. Hurns,MIA@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Chris HoganC. Hogan,CAR@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Justin HardyJ. Hardy,ATL@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3
Bennie FowlerB. Fowler,NYG@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3
A.J. BrownA. Brown,TEN@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3
Geronimo AllisonG. Allison,DEN@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,3
Johnny HoltonJ. Holton,PIT@SF,0.00,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3
Gunner OlszewskiG. Olszewski,NYJ@NE,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Deonte HarrisD. Harris,NO@SEA,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Chris GodwinC. Godwin,TB@LA,41.00,0,0,0,0,0,0,0,0,0,0,12,172,2,0,0,0,4
Robert WoodsR. Woods,TB@LA,29.00,0,0,0,0,0,0,0,0,0,0,13,164,0,0,0,0,4
Davante AdamsD. Adams,PHI@GB,28.00,0,0,0,0,0,0,0,0,0,0,10,180,0,0,0,0,4
Cooper KuppC. Kupp,TB@LA,27.00,0,0,0,0,0,0,1,-2,0,0,9,121,1,0,0,0,4
Courtland SuttonC. Sutton,JAX@DEN,24.00,0,0,0,0,0,0,0,0,0,0,6,62,2,0,0,0,4
Jarvis LandryJ. Landry,CLE@BAL,24.00,0,0,0,0,0,0,0,0,0,0,8,167,0,0,0,0,4
A.J. BrownA. Brown,TEN@ATL,24.00,0,0,0,0,0,0,0,0,0,0,3,94,2,0,0,0,4
Kenny GolladayK. Golladay,KC@DET,23.00,0,0,0,0,0,0,0,0,0,0,5,67,2,0,0,0,4
Corey DavisC. Davis,TEN@ATL,20.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0,4
Michael ThomasM. Thomas,DAL@NO,18.00,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0,4
Mohamed SanuM. Sanu,TEN@ATL,18.00,0,0,0,0,0,0,0,0,0,0,9,91,0,0,0,0,4
Diontae JohnsonD. Johnson,CIN@PIT,18.00,0,0,0,0,0,0,0,0,0,0,6,77,1,0,1,0,4
Mike EvansM. Evans,TB@LA,18.00,0,0,0,0,0,0,0,0,0,0,4,89,1,0,0,0,4
DeVante ParkerD. Parker,LAC@MIA,17.00,0,0,0,0,0,0,0,0,0,0,4,70,1,0,0,0,4
Sterling ShepardS. Shepard,WAS@NYG,16.00,0,0,0,0,0,0,1,23,0,0,7,76,0,0,0,0,4
Stefon DiggsS. Diggs,MIN@CHI,16.00,0,0,0,0,0,0,0,0,0,0,7,108,0,0,1,0,4
Emmanuel SandersE. Sanders,JAX@DEN,15.00,0,0,0,0,0,0,0,0,0,0,5,104,0,0,0,0,4
Willie SneadW. Snead,CLE@BAL,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,4
Allen RobinsonA. Robinson,MIN@CHI,14.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0,4
Cole BeasleyC. Beasley,NE@BUF,14.00,0,0,0,0,0,0,0,0,0,0,7,75,0,0,0,0,4
Geronimo AllisonG. Allison,PHI@GB,14.00,0,0,0,0,0,0,1,7,0,0,3,52,1,0,0,0,4
Chester RogersC. Rogers,OAK@IND,13.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0,4
Trevor DavisT. Davis,OAK@IND,13.00,0,0,0,0,0,0,2,74,1,0,0,0,0,0,0,0,4
Brandin CooksB. Cooks,TB@LA,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0,4
Tyrell WilliamsT. Williams,OAK@IND,12.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0,4
Alshon JefferyA. Jeffery,PHI@GB,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,4
Dontrelle InmanD. Inman,LAC@MIA,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0,4
Miles BoykinM. Boykin,CLE@BAL,12.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0,4
Dede WestbrookD. Westbrook,JAX@DEN,11.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,4
Zach PascalZ. Pascal,OAK@IND,11.00,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,4
John BrownJ. Brown,NE@BUF,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,4
Jarius WrightJ. Wright,CAR@HOU,10.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,4
Marvin JonesM. Jones,KC@DET,10.00,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,0,4
Javon WimsJ. Wims,MIN@CHI,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,4
Auden TateA. Tate,CIN@PIT,9.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,4
Tyler LockettT. Lockett,SEA@ARI,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0,4
Julio JonesJ. Jones,TEN@ATL,9.00,0,0,0,0,0,0,1,1,0,0,4,52,0,0,0,0,4
Larry FitzgeraldL. Fitzgerald,SEA@ARI,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,4
Amari CooperA. Cooper,DAL@NO,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,4
Keenan AllenK. Allen,LAC@MIA,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,4
Preston WilliamsP. Williams,LAC@MIA,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,4
DaeSean HamiltonD. Hamilton,JAX@DEN,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0,4
D.J. CharkD. Chark,JAX@DEN,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,4
Jaron BrownJ. Brown,SEA@ARI,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,4
Sammy WatkinsS. Watkins,KC@DET,7.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,1,0,4
Marquez Valdes-ScantlingM. Valdes-Scantling,PHI@GB,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,4
Demarcus RobinsonD. Robinson,KC@DET,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,4
Seth RobertsS. Roberts,CLE@BAL,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,4
D.J. MooreD. Moore,CAR@HOU,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,4
Christian KirkC. Kirk,SEA@ARI,7.00,0,0,0,0,0,0,1,6,0,0,4,37,0,0,0,0,4
Olabisi JohnsonO. Johnson,MIN@CHI,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,4
DeAndre HopkinsD. Hopkins,CAR@HOU,7.00,1,0,0,0,1,0,0,0,0,0,5,41,0,0,0,0,4
Josh GordonJ. Gordon,NE@BUF,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,4
Julian EdelmanJ. Edelman,NE@BUF,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,4
Randall CobbR. Cobb,DAL@NO,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,4
Curtis SamuelC. Samuel,CAR@HOU,6.00,0,0,0,0,0,0,1,1,0,0,3,32,0,0,0,0,4
John RossJ. Ross,CIN@PIT,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,4
Calvin RidleyC. Ridley,TEN@ATL,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,4
Marvin HallM. Hall,KC@DET,6.00,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,4
Parris CampbellP. Campbell,OAK@IND,6.00,0,0,0,0,0,0,0,0,0,0,5,25,0,0,1,0,4
Marquise BrownM. Brown,CLE@BAL,6.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,4
Tyler BoydT. Boyd,CIN@PIT,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,4
J.D. McKissicJ. McKissic,KC@DET,5.00,0,0,0,0,0,0,4,30,0,0,1,11,0,0,0,0,4
Will FullerW. Fuller,CAR@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,4
Kenny StillsK. Stills,CAR@HOU,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,4
JuJu Smith-SchusterJ. Smith-Schuster,CIN@PIT,4.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,4
Paul RichardsonP. Richardson,WAS@NYG,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,4
Andre PattonA. Patton,LAC@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,4
Ted Ginn Jr.T. Ginn,DAL@NO,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,4
Geremy DavisG. Davis,LAC@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,4
Odell Beckham Jr.O. Beckham,CLE@BAL,4.00,1,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,4
Darius SlaytonD. Slayton,WAS@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,4
